District,RentType,Area,Price,UnitPrice,HouseFloor,BuldFloor,ElevatorFlag,CommunityID,Geometry
ZC,Whole,180,3000,16,M,18,1,1011,"23 8m 6.07298s N, 113 33m 42.8274s E"
ZC,Whole,90,2300,25,M,28,1,1011,"23 8m 6.07298s N, 113 33m 42.8274s E"
NS,Whole,88,2600,29,M,18,1,2932,"22 47m 25.8816s N, 113 31m 6.94492s E"
NS,Whole,86,2000,23,L,18,1,2932,"22 47m 25.8816s N, 113 31m 6.94492s E"
YX,Whole,90,6800,75,H,17,1,2933,"23 7m 56.1598s N, 113 17m 28.3043s E"
HD,Whole,93,1400,15,M,10,1,2934,"23 22m 55.0388s N, 113 11m 43.3665s E"
BY,Whole,82,2500,30,M,11,0,1103,"23 9m 56.6706s N, 113 15m 17.3037s E"
HZ,Whole,50,4600,92,M,24,1,2935,"23 6m 20.1792s N, 113 17m 6.84326s E"
HZ,Whole,74,5300,71,M,24,1,2935,"23 6m 20.1792s N, 113 17m 6.84326s E"
HZ,Whole,50,4000,80,H,2,0,2936,"23 6m 39.374s N, 113 15m 34.8996s E"
HZ,Whole,26,2000,76,L,2,0,2936,"23 6m 39.374s N, 113 15m 34.8996s E"
BY,Whole,75,3700,49,M,5,1,2937,"23 12m 57.595s N, 113 17m 27.0403s E"
PY,Whole,169,11000,65,L,17,1,2938,"23 0m 1.13966s N, 113 19m 55.5397s E"
LW,Whole,48,3300,68,L,28,1,1021,"23 7m 40.2984s N, 113 14m 10.1208s E"
LW,Whole,48,3300,68,M,28,1,1021,"23 7m 40.2984s N, 113 14m 10.1208s E"
LW,Whole,61,3800,62,H,28,1,1021,"23 7m 40.2984s N, 113 14m 10.1208s E"
TH,Whole,61,3600,59,L,14,1,548,"23 8m 36.0369s N, 113 23m 18.2297s E"
TH,Whole,61,4200,68,M,14,1,548,"23 8m 36.0369s N, 113 23m 18.2297s E"
TH,Whole,74,4800,64,H,9,0,2939,"23 7m 58.4376s N, 113 18m 45.3928s E"
PY,Whole,46,2900,63,M,13,1,941,"23 2m 45.4657s N, 113 15m 21.7915s E"
PY,Whole,53,3200,60,H,13,1,941,"23 2m 45.4657s N, 113 15m 21.7915s E"
TH,Whole,51,2700,52,M,15,1,1375,"23 7m 52.7062s N, 113 23m 25.3896s E"
TH,Whole,50,3300,66,H,15,1,1375,"23 7m 52.7062s N, 113 23m 25.3896s E"
HP,Whole,53,3500,66,L,21,1,604,"23 9m 57.273s N, 113 25m 32.9703s E"
HP,Whole,53,4000,75,M,21,1,604,"23 9m 57.273s N, 113 25m 32.9703s E"
HZ,Whole,87,6000,68,H,20,1,2940,"23 6m 14.0403s N, 113 18m 8.27536s E"
HZ,Whole,109,6500,59,H,26,1,2940,"23 6m 14.0403s N, 113 18m 8.27536s E"
ZC,Whole,40,900,22,H,7,0,1399,"23 7m 54.6434s N, 113 36m 25.6462s E"
ZC,Whole,99,1300,13,M,7,0,1399,"23 7m 54.6434s N, 113 36m 25.6462s E"
BY,Whole,50,1300,26,L,9,0,2941,"23 10m 36.4633s N, 113 13m 50.9789s E"
BY,Whole,40,1100,27,H,9,0,2941,"23 10m 36.4633s N, 113 13m 50.9789s E"
BY,Whole,70,3500,50,H,6,0,2942,"23 10m 8.12624s N, 113 15m 37.4044s E"
YX,Whole,50,4000,80,H,22,1,2943,"23 7m 26.8915s N, 113 18m 15.3638s E"
HZ,Whole,48,4000,83,M,10,1,2944,"23 5m 59.9976s N, 113 20m 31.4793s E"
PY,Whole,100,5000,50,L,12,1,2945,"22 56m 25.8392s N, 113 20m 11.3945s E"
PY,Whole,64,2800,43,H,13,0,2946,"22 58m 46.3365s N, 113 21m 39.7333s E"
TH,Whole,78,2800,35,L,9,0,2947,"23 8m 1.77542s N, 113 22m 44.5143s E"
NS,Whole,60,2300,38,M,25,1,2948,"22 49m 20.042s N, 113 30m 9.21278s E"
HP,Whole,56,2500,44,H,7,0,2949,"23 6m 12.5929s N, 113 26m 23.1216s E"
HP,Whole,69,2500,36,L,7,0,2949,"23 6m 12.5929s N, 113 26m 23.1216s E"
TH,Whole,70,4500,64,M,7,0,1420,"23 7m 21.6955s N, 113 21m 30.0656s E"
PY,Whole,126,4500,35,M,11,1,2951,"23 1m 42.7433s N, 113 19m 7.37007s E"
PY,Whole,80,3800,47,M,11,1,2951,"23 1m 42.7433s N, 113 19m 7.37007s E"
NS,Whole,86,2300,26,H,9,0,390,"22 48m 20.0969s N, 113 32m 48.1203s E"
HZ,Whole,157,7500,47,H,27,1,2952,"23 5m 55.5249s N, 113 16m 58.6588s E"
ZC,Whole,92,1800,19,M,28,1,904,"23 7m 37.6716s N, 113 36m 42.2845s E"
ZC,Whole,59,1500,25,L,28,1,904,"23 7m 37.6716s N, 113 36m 42.2845s E"
ZC,Whole,46,1300,28,M,28,1,904,"23 7m 37.6716s N, 113 36m 42.2845s E"
ZC,Whole,47,1350,28,H,28,1,904,"23 7m 37.6716s N, 113 36m 42.2845s E"
ZC,Whole,96,1600,16,H,28,1,904,"23 7m 37.6716s N, 113 36m 42.2845s E"
TH,Whole,41,4000,97,L,31,1,975,"23 8m 26.6053s N, 113 19m 49.4879s E"
BY,Whole,70,1800,25,M,9,0,2953,"23 10m 22.2677s N, 113 13m 52.6045s E"
YX,Whole,27,2000,74,L,9,0,952,"23 8m 40.2391s N, 113 16m 57.1485s E"
YX,Whole,40,2300,57,M,9,1,952,"23 8m 40.2391s N, 113 16m 57.1485s E"
YX,Whole,80,3500,43,H,9,0,952,"23 8m 40.2391s N, 113 16m 57.1485s E"
ZC,Whole,52,1800,34,H,4,1,707,"23 6m 19.5721s N, 113 34m 3.45189s E"
ZC,Whole,108,1000,9,M,25,1,707,"23 6m 19.5721s N, 113 34m 3.45189s E"
ZC,Shared,11,890,80,14,25,1,707,"23 6m 19.5721s N, 113 34m 3.45189s E"
HZ,Whole,82,4000,48,L,18,1,2954,"23 5m 54.009s N, 113 15m 47.8843s E"
NS,Whole,200,3400,17,L,3,0,2955,"22 47m 24.3572s N, 113 31m 27.8371s E"
HZ,Whole,63,3000,47,M,9,0,2956,"23 5m 3.6635s N, 113 19m 26.4658s E"
TH,Whole,98,12000,122,M,30,1,2957,"23 7m 13.5108s N, 113 20m 18.3818s E"
HZ,Whole,185,8000,43,L,16,1,2958,"23 6m 18.4286s N, 113 17m 34.8201s E"
HZ,Whole,185,12500,67,M,31,1,2958,"23 6m 18.4286s N, 113 17m 34.8201s E"
PY,Whole,101,1300,12,H,8,0,966,"22 54m 30.5544s N, 113 20m 34.6375s E"
LW,Whole,70,4500,64,H,7,0,2959,"23 6m 34.861s N, 113 14m 22.6615s E"
HZ,Whole,45,2500,55,H,3,0,2960,"23 6m 45.3326s N, 113 15m 44.614s E"
HZ,Whole,30,2600,86,H,2,0,2960,"23 6m 45.3326s N, 113 15m 44.614s E"
HZ,Whole,30,2000,66,L,2,0,2960,"23 6m 45.3326s N, 113 15m 44.614s E"
PY,Whole,53,2500,47,M,21,1,910,"22 58m 37.532s N, 113 20m 24.9593s E"
TH,Whole,258,23000,89,M,11,1,2961,"23 9m 6.58092s N, 113 21m 36.0751s E"
BY,Whole,120,4200,35,M,7,1,2962,"23 13m 22.9504s N, 113 18m 16.5076s E"
HD,Whole,110,2100,19,M,7,0,2963,"23 23m 23.4237s N, 113 12m 57.7789s E"
HP,Whole,110,5000,45,L,33,1,880,"23 6m 2.25132s N, 113 27m 20.4326s E"
HP,Whole,117,9500,81,L,33,1,880,"23 6m 2.25132s N, 113 27m 20.4326s E"
HP,Whole,33,2050,62,4,33,1,880,"23 6m 2.25132s N, 113 27m 20.4326s E"
HP,Whole,33,2200,66,M,33,1,880,"23 6m 2.25132s N, 113 27m 20.4326s E"
HP,Whole,33,2200,66,L,33,1,880,"23 6m 2.25132s N, 113 27m 20.4326s E"
HP,Whole,117,4300,36,L,33,1,880,"23 6m 2.25132s N, 113 27m 20.4326s E"
TH,Whole,93,9500,102,L,29,1,2964,"23 8m 7.3482s N, 113 19m 29.3526s E"
TH,Whole,54,9000,166,M,29,1,2964,"23 8m 7.3482s N, 113 19m 29.3526s E"
TH,Whole,47,7500,159,L,29,1,2964,"23 8m 7.3482s N, 113 19m 29.3526s E"
PY,Whole,140,4000,28,M,17,1,1348,"22 58m 15.9255s N, 113 29m 15.0602s E"
BY,Whole,86,3800,44,M,6,0,2965,"23 12m 7.61014s N, 113 19m 6.93623s E"
BY,Whole,110,4800,43,H,7,0,2965,"23 12m 7.61014s N, 113 19m 6.93623s E"
BY,Whole,88,3500,39,M,7,0,2965,"23 12m 7.61014s N, 113 19m 6.93623s E"
LW,Whole,41,1800,43,H,7,0,2966,"23 5m 34.7952s N, 113 13m 28.4749s E"
LW,Whole,45,1550,34,M,6,0,2966,"23 5m 34.7952s N, 113 13m 28.4749s E"
HZ,Whole,60,2950,49,H,8,0,2967,"23 5m 33.2945s N, 113 17m 30.9989s E"
HZ,Whole,40,2500,62,H,8,0,2967,"23 5m 33.2945s N, 113 17m 30.9989s E"
NS,Whole,80,2100,26,M,18,1,2968,"22 45m 47.7073s N, 113 35m 58.8654s E"
YX,Whole,68,3200,47,L,6,0,510,"23 8m 56.9959s N, 113 16m 52.4339s E"
HZ,Whole,76,5500,72,H,31,1,2969,"23 6m 17.4613s N, 113 17m 57.9796s E"
PY,Whole,76,4200,55,L,17,1,2970,"22 56m 11.2066s N, 113 23m 1.14125s E"
HZ,Whole,74,5900,79,H,17,1,1453,"23 6m 1.1179s N, 113 19m 14.6637s E"
HZ,Shared,15,2100,140,5,17,1,1453,"23 6m 1.1179s N, 113 19m 14.6637s E"
